model	nDCGRendle2020	HR	Precision	Recall
NN@256	0.25280109334613693	0.5693235097119893	0.10616208975217682	0.3035283305160861
NN@32	0.22765264769115373	0.5375083724045546	0.09979906229068988	0.2801578894133164
NN@4	0.1503884359096353	0.3955123911587408	0.07277294038847958	0.1864924170482818
NN@64	0.24528718392376514	0.5599464166108507	0.10408573342263898	0.2959579507703833
NN@8	0.18042582847374503	0.4581379772270596	0.08308774279973209	0.223836523331165
TSNE@2	0.03242312646891535	0.11855324849296718	0.01828533154722036	0.03977613683691243
UMAP@128	0.010533534161311104	0.0535833891493637	0.00636302746148694	0.014622663635704183
UMAP@16	0.05183413061677577	0.20830542531815138	0.030776959142665775	0.07886212939840719
UMAP@2	0.008513889687477882	0.021098459477561955	0.0040522438044206304	0.009101860610517197
UMAP@256	0.05530954194715609	0.1825184192900201	0.032116543871399866	0.0827377239728295
UMAP@32	0.0625507931093882	0.20663094440723376	0.029973208305425318	0.08167824437852905
UMAP@4	0.006246062126769312	0.016744809109176157	0.0037508372404554593	0.0066508448286600646
UMAP@64	0.0007218470603984885	0.006028131279303416	0.0006028131279303417	0.0008593180147674185
UMAP@8	0.002939084376325309	0.013395847287340924	0.001607501674480911	0.0033016205164998246
