item	entity
1800353388	1800353388
1800066492	1800066492
1800018844	1800018844
1800025374	1800025374
1800168581	1800168581
1800089507	1800089507
1800020907	1800020907
1800021063	1800021063
1800359985	1800359985
1800088294	1800088294
1800128634	1800128634
1802834956	1802834956
1800412015	1800412015
1802957572	1802957572
1800074856	1800074856
1808396479	1808396479
1800267564	1800267564
1800098277	1800098277
1800264844	1800264844
1800286718	1800286718
1800270813	1800270813
1800259259	1800259259
1800025371	1800025371
1800260882	1800260882
1800352572	1800352572
1800018867	1800018867
1800354058	1800354058
1800096530	1800096530
1800161266	1800161266
1800096495	1800096495
1800097044	1800097044
1800097119	1800097119
1800096096	1800096096
1800085413	1800085413
1800421189	1800421189
1800167237	1800167237
1800168210	1800168210
1800067721	1800067721
1800019214	1800019214
1800177445	1800177445
1800103096	1800103096
1800023909	1800023909
1800071835	1800071835
1800170896	1800170896
1800099436	1800099436
1800255291	1800255291
1800100504	1800100504
1800062946	1800062946
1800066805	1800066805
1800101491	1800101491
1800101874	1800101874
1800365587	1800365587
1800340843	1800340843
1800162190	1800162190
1800165386	1800165386
1800128589	1800128589
1800166208	1800166208
1800163450	1800163450
1800105427	1800105427
1800047983	1800047983
1800113419	1800113419
1802817215	1802817215
1800108558	1800108558
1800076004	1800076004
1800365664	1800365664
1800106663	1800106663
1800019159	1800019159
1800032041	1800032041
1800031688	1800031688
1800177633	1800177633
1800112573	1800112573
1800354465	1800354465
1800119781	1800119781
1800174579	1800174579
1800060702	1800060702
1800110177	1800110177
1800059172	1800059172
1800156420	1800156420
1800161549	1800161549
1800220947	1800220947
1800163608	1800163608
1800225792	1800225792
1800228133	1800228133
1800226359	1800226359
1800222924	1800222924
1800256953	1800256953
1800023257	1800023257
1800158607	1800158607
1800331502	1800331502
1800044542	1800044542
1800113505	1800113505
1800112959	1800112959
1800069544	1800069544
1800374951	1800374951
1800020299	1800020299
1800235258	1800235258
1800084910	1800084910
1802837158	1802837158
1800113565	1800113565
1800120833	1800120833
1800180300	1800180300
1800026433	1800026433
1800354170	1800354170
1800116524	1800116524
1800116771	1800116771
1800131906	1800131906
1800209709	1800209709
1800166123	1800166123
1800048705	1800048705
1800223031	1800223031
1800223326	1800223326
1800254711	1800254711
1800205995	1800205995
1800229641	1800229641
1800216475	1800216475
1800018707	1800018707
1808478409	1808478409
1800119665	1800119665
1802817783	1802817783
1800221025	1800221025
1800165355	1800165355
1800171038	1800171038
1800022313	1800022313
1800019235	1800019235
1800168415	1800168415
1800237139	1800237139
1800228525	1800228525
1800379052	1800379052
1800025601	1800025601
1800228085	1800228085
1800019851	1800019851
1800024802	1800024802
1800261144	1800261144
1800267191	1800267191
1808510007	1808510007
1800222259	1800222259
1800225411	1800225411
1800212379	1800212379
1800215607	1800215607
1800019733	1800019733
1800353405	1800353405
1800354096	1800354096
1800018902	1800018902
1800195600	1800195600
1800192086	1800192086
1800219620	1800219620
1800231677	1800231677
1800223006	1800223006
1800206651	1800206651
1800019009	1800019009
1800232235	1800232235
1800352387	1800352387
1800020799	1800020799
1800353464	1800353464
1800355229	1800355229
1800073017	1800073017
1800112797	1800112797
1800214928	1800214928
1800094637	1800094637
1800099695	1800099695
1800184524	1800184524
1800184526	1800184526
1800241483	1800241483
1800194995	1800194995
1800034299	1800034299
1800087417	1800087417
1802838316	1802838316
1800300771	1800300771
1800088700	1800088700
1800421220	1800421220
1800215924	1800215924
1800019475	1800019475
1800019064	1800019064
1800101052	1800101052
1800104240	1800104240
1804288905	1804288905
1800121659	1800121659
1800374198	1800374198
1800120663	1800120663
1800365641	1800365641
1800302282	1800302282
1800245547	1800245547
1800222436	1800222436
1800053469	1800053469
1800097843	1800097843
1800117873	1800117873
1800225664	1800225664
1800231499	1800231499
1800354098	1800354098
1800352709	1800352709
1800108546	1800108546
1800108270	1800108270
1800111258	1800111258
1800111838	1800111838
1800021982	1800021982
1800213002	1800213002
1800192265	1800192265
1800112049	1800112049
1800209781	1800209781
1800215888	1800215888
1800089184	1800089184
1800319673	1800319673
1800213190	1800213190
1800156712	1800156712
1800341941	1800341941
1800250348	1800250348
1800248403	1800248403
1800022716	1800022716
1800350556	1800350556
1800350951	1800350951
1800118494	1800118494
1800210293	1800210293
1800128116	1800128116
1800119312	1800119312
1800221289	1800221289
1800018772	1800018772
1800354795	1800354795
1800124173	1800124173
1800422570	1800422570
1800125964	1800125964
1800125842	1800125842
1800353395	1800353395
1800129125	1800129125
1800352687	1800352687
1800019671	1800019671
1800340837	1800340837
1800024464	1800024464
1800350597	1800350597
1800359665	1800359665
1808727747	1808727747
1800038404	1800038404
1802838350	1802838350
1800353524	1800353524
1800405730	1800405730
1800019292	1800019292
1800353429	1800353429
1800111275	1800111275
1800018623	1800018623
1800340322	1800340322
1800155903	1800155903
1800424134	1800424134
1800019388	1800019388
1800309922	1800309922
1800137518	1800137518
1803248933	1803248933
1800031863	1800031863
1800116118	1800116118
1800114901	1800114901
1800115186	1800115186
1800121825	1800121825
1800184520	1800184520
1800037663	1800037663
1800194509	1800194509
1800019512	1800019512
1800020260	1800020260
1800018676	1800018676
1800087276	1800087276
1800046316	1800046316
1800050443	1800050443
1800090718	1800090718
1800097630	1800097630
1800122035	1800122035
1800333228	1800333228
1800366258	1800366258
1800125918	1800125918
1800127522	1800127522
1800124908	1800124908
1800126187	1800126187
1800126724	1800126724
1800126684	1800126684
1800159790	1800159790
1800391452	1800391452
1800123444	1800123444
1800362940	1800362940
1800026448	1800026448
1800340551	1800340551
1800102975	1800102975
1800353492	1800353492
1802956884	1802956884
1800246006	1800246006
1800109642	1800109642
1800361191	1800361191
1800095599	1800095599
1808525707	1808525707
1800187018	1800187018
1800130898	1800130898
1800184154	1800184154
1800183213	1800183213
1800131963	1800131963
1800111588	1800111588
1800198344	1800198344
1800196315	1800196315
1802837103	1802837103
1800381572	1800381572
1800036885	1800036885
1800363143	1800363143
1800129014	1800129014
1800024574	1800024574
1800196904	1800196904
1800110377	1800110377
1804328349	1804328349
1800037876	1800037876
1800113629	1800113629
1800354668	1800354668
1800353902	1800353902
1800018745	1800018745
1800198010	1800198010
1800137982	1800137982
1800207026	1800207026
1800183737	1800183737
1800136897	1800136897
1800208730	1800208730
1800019689	1800019689
1808718744	1808718744
1802836985	1802836985
1800137971	1800137971
1802958072	1802958072
1800018905	1800018905
1800135810	1800135810
1800126462	1800126462
1800183637	1800183637
1800195932	1800195932
1800022432	1800022432
1800201943	1800201943
1800184278	1800184278
1800192923	1800192923
1800420528	1800420528
1800194111	1800194111
1800130790	1800130790
1808443898	1808443898
1800114231	1800114231
1800026814	1800026814
1800059423	1800059423
1800117196	1800117196
1800243215	1800243215
1800197104	1800197104
1802838077	1802838077
1800039600	1800039600
1800190269	1800190269
1800351670	1800351670
1800193151	1800193151
1800028388	1800028388
1800032207	1800032207
1800068321	1800068321
1800029150	1800029150
1800340823	1800340823
1800041715	1800041715
1800072614	1800072614
1800074917	1800074917
1800189548	1800189548
1800263740	1800263740
1800184670	1800184670
1800194536	1800194536
1800196701	1800196701
1800267628	1800267628
1800280617	1800280617
1800050014	1800050014
1800050089	1800050089
1800267496	1800267496
1800026887	1800026887
1800264036	1800264036
1800195627	1800195627
1800340431	1800340431
1800018968	1800018968
1800042747	1800042747
1800340271	1800340271
1800078978	1800078978
1800046058	1800046058
1800080671	1800080671
1800081654	1800081654
1800254768	1800254768
1800035945	1800035945
1800236946	1800236946
1800194516	1800194516
1800048496	1800048496
1800201372	1800201372
1800187073	1800187073
1800190621	1800190621
1800194750	1800194750
1800196307	1800196307
1800184149	1800184149
1800022676	1800022676
1800021458	1800021458
1800261902	1800261902
1800254199	1800254199
1802832670	1802832670
1800025447	1800025447
1800265209	1800265209
1808731230	1808731230
1800259390	1800259390
1800254203	1800254203
1800019080	1800019080
1800021882	1800021882
1800021778	1800021778
1800021396	1800021396
1800370853	1800370853
1800353480	1800353480
1800021432	1800021432
1800363151	1800363151
1800058326	1800058326
1800090433	1800090433
1800052621	1800052621
1800340927	1800340927
1800055793	1800055793
1800057873	1800057873
1800056777	1800056777
1800062272	1800062272
1800060100	1800060100
1800102142	1800102142
1800386227	1800386227
1800310311	1800310311
1800354943	1800354943
1800019078	1800019078
1800019320	1800019320
1800181977	1800181977
1800168037	1800168037
1800136245	1800136245
1800137512	1800137512
1800092219	1800092219
1800135383	1800135383
1800424119	1800424119
1800294237	1800294237
1800023078	1800023078
1800019517	1800019517
1802832073	1802832073
1800317431	1800317431
1800174038	1800174038
1800021136	1800021136
1800021052	1800021052
1800285442	1800285442
1800399317	1800399317
1800290380	1800290380
1800290305	1800290305
1800296484	1800296484
1800182293	1800182293
1800410687	1800410687
1800302452	1800302452
1800276543	1800276543
1800302221	1800302221
1800284430	1800284430
1800020928	1800020928
1800323780	1800323780
1800170847	1800170847
1808646064	1808646064
1800354250	1800354250
1800103186	1800103186
1802957991	1802957991
1800104649	1800104649
1800294117	1800294117
1800293901	1800293901
1800104623	1800104623
1800247026	1800247026
1800021125	1800021125
1800268878	1800268878
1800275050	1800275050
1800021141	1800021141
1800180950	1800180950
1800019107	1800019107
1800021282	1800021282
1800306455	1800306455
1800310124	1800310124
1800031708	1800031708
1800296744	1800296744
1800275609	1800275609
1800390135	1800390135
1800304868	1800304868
1800360985	1800360985
1802761123	1802761123
1802837077	1802837077
1800340444	1800340444
1802957480	1802957480
1800115893	1800115893
1800181502	1800181502
1808719707	1808719707
1800179510	1800179510
1800243346	1800243346
1800340643	1800340643
1800322020	1800322020
1800024275	1800024275
1800175532	1800175532
1800177888	1800177888
1800185256	1800185256
1800022403	1800022403
1800353701	1800353701
1800048030	1800048030
1800047722	1800047722
1800035223	1800035223
1800193975	1800193975
1800340915	1800340915
1800032653	1800032653
1800035718	1800035718
1800033734	1800033734
1800340805	1800340805
1800119839	1800119839
1800182062	1800182062
1800118512	1800118512
1800030617	1800030617
1800122300	1800122300
1800068295	1800068295
1800019316	1800019316
1800230976	1800230976
1800070783	1800070783
1800350475	1800350475
1800394606	1800394606
1800235796	1800235796
1800040677	1800040677
1800341113	1800341113
1800046808	1800046808
1800072861	1800072861
1800104804	1800104804
1800049043	1800049043
1804018992	1804018992
1800067581	1800067581
1800048208	1800048208
1800073864	1800073864
1800255671	1800255671
1800208613	1800208613
1800241087	1800241087
1800226641	1800226641
1800254325	1800254325
1800042361	1800042361
1800079473	1800079473
1800025063	1800025063
1800153423	1800153423
1800281559	1800281559
1800205275	1800205275
1800246889	1800246889
1800341717	1800341717
1800171102	1800171102
1800177930	1800177930
1800021959	1800021959
1800081976	1800081976
1800244785	1800244785
1800185095	1800185095
1800019295	1800019295
1800019301	1800019301
1800362899	1800362899
1808738323	1808738323
1800040952	1800040952
1800053311	1800053311
1808428955	1808428955
1800054673	1800054673
1800174422	1800174422
1800029729	1800029729
1800340705	1800340705
1800083083	1800083083
1800340802	1800340802
1800134648	1800134648
1800134057	1800134057
1800247873	1800247873
1800106514	1800106514
1800052326	1800052326
1800183197	1800183197
1800056737	1800056737
1800236797	1800236797
1800058680	1800058680
1800235939	1800235939
1800022089	1800022089
1800109763	1800109763
1800249880	1800249880
1800025984	1800025984
1800260823	1800260823
1800019471	1800019471
1800178936	1800178936
1800237785	1800237785
1800178964	1800178964
1800340965	1800340965
1800096804	1800096804
1800020044	1800020044
1800342120	1800342120
1800235881	1800235881
1800382247	1800382247
1800171538	1800171538
1800170519	1800170519
1800041643	1800041643
1800249990	1800249990
1800253365	1800253365
1800342143	1800342143
1800233322	1800233322
1800120378	1800120378
1800248323	1800248323
1800085992	1800085992
1800353825	1800353825
1800082510	1800082510
1800352372	1800352372
1800245516	1800245516
1800289653	1800289653
1800097685	1800097685
1800250557	1800250557
1800242500	1800242500
1800096934	1800096934
1800185542	1800185542
1800172505	1800172505
1800252204	1800252204
1800089374	1800089374
1800245765	1800245765
1800365183	1800365183
1800019483	1800019483
1800095141	1800095141
1800245829	1800245829
1800093038	1800093038
1800134432	1800134432
1800133041	1800133041
1800137719	1800137719
1800097492	1800097492
1800248983	1800248983
1800024516	1800024516
1800021465	1800021465
1800061237	1800061237
1800055577	1800055577
1800061638	1800061638
1800056641	1800056641
1800124956	1800124956
1800126626	1800126626
1800120730	1800120730
1803454240	1803454240
1800239656	1800239656
1800267815	1800267815
1800101761	1800101761
1800242839	1800242839
1800375484	1800375484
1800101416	1800101416
1800103408	1800103408
1800105481	1800105481
1800105894	1800105894
1800340676	1800340676
1800018796	1800018796
1800061477	1800061477
1800231334	1800231334
1800235861	1800235861
1800314237	1800314237
1800230645	1800230645
1800019055	1800019055
1800247074	1800247074
1800380601	1800380601
1800066187	1800066187
1800063870	1800063870
1800251063	1800251063
1800237318	1800237318
1800239389	1800239389
1800068178	1800068178
1800193274	1800193274
1800246104	1800246104
1800245361	1800245361
1800064841	1800064841
1800019756	1800019756
1800128601	1800128601
1800063637	1800063637
1800354249	1800354249
1800129991	1800129991
1800237612	1800237612
1800265738	1800265738
1800063212	1800063212
1808645895	1808645895
1800068037	1800068037
1800044583	1800044583
1800043994	1800043994
1800071144	1800071144
1800312591	1800312591
1800112642	1800112642
1800248971	1800248971
1800129031	1800129031
1800229942	1800229942
1803241909	1803241909
1800213150	1800213150
1800244806	1800244806
1800247294	1800247294
1800253360	1800253360
1800132578	1800132578
1800374128	1800374128
1800102432	1800102432
1800244882	1800244882
1800026404	1800026404
1800149843	1800149843
1800235870	1800235870
1800026417	1800026417
1800074743	1800074743
1800133003	1800133003
1800252199	1800252199
1800231321	1800231321
1800076002	1800076002
1800420423	1800420423
1800018639	1800018639
1800129750	1800129750
1800413616	1800413616
1800354485	1800354485
1800071965	1800071965
1800059368	1800059368
1802957648	1802957648
1800100760	1800100760
1800080030	1800080030
1800246292	1800246292
1800243568	1800243568
1800236437	1800236437
1800141486	1800141486
1800256758	1800256758
1800242795	1800242795
1800371452	1800371452
1800243088	1800243088
1800119370	1800119370
1800150327	1800150327
1800084032	1800084032
1800337871	1800337871
1800238682	1800238682
1800243093	1800243093
1800148679	1800148679
1800245769	1800245769
1800152650	1800152650
1800024894	1800024894
1800082434	1800082434
1800138077	1800138077
1800020536	1800020536
1800142580	1800142580
1800367017	1800367017
1800083338	1800083338
1802834968	1802834968
1800023978	1800023978
1800252053	1800252053
1800148683	1800148683
1800094898	1800094898
1800026671	1800026671
1800078895	1800078895
1800084582	1800084582
1800340589	1800340589
1800136265	1800136265
1800134328	1800134328
1800019784	1800019784
1800026894	1800026894
1800146223	1800146223
1800170699	1800170699
1800262435	1800262435
1800246460	1800246460
1800248116	1800248116
1800235872	1800235872
1800249972	1800249972
1808570218	1808570218
1808476861	1808476861
1800026368	1800026368
1800088704	1800088704
1800245442	1800245442
1800249828	1800249828
1800243052	1800243052
1808403316	1808403316
1800034427	1800034427
1800087921	1800087921
1800018727	1800018727
1800317144	1800317144
1800086535	1800086535
1800019405	1800019405
1800145098	1800145098
1800354405	1800354405
1800198045	1800198045
1800139980	1800139980
1800148719	1800148719
1800081106	1800081106
1800143439	1800143439
1803242345	1803242345
1800025331	1800025331
1808420036	1808420036
1800363789	1800363789
1800091730	1800091730
1800051995	1800051995
1800100436	1800100436
1800354138	1800354138
1800018761	1800018761
1800340370	1800340370
1800025180	1800025180
1800095525	1800095525
1800218432	1800218432
1800340649	1800340649
1800382514	1800382514
1800098425	1800098425
1800096017	1800096017
1800148554	1800148554
1800140786	1800140786
1800155901	1800155901
1800340348	1800340348
1800153918	1800153918
1800146379	1800146379
1800142427	1800142427
1800139450	1800139450
1802837267	1802837267
1800099368	1800099368
1800028776	1800028776
1800102800	1800102800
1800097998	1800097998
1800104151	1800104151
1800217126	1800217126
1800098606	1800098606
1800031698	1800031698
1800341698	1800341698
1800115952	1800115952
1800340829	1800340829
1800143748	1800143748
1800030880	1800030880
1800173890	1800173890
1800065846	1800065846
1800036465	1800036465
1800103924	1800103924
1800034062	1800034062
1800103188	1800103188
1800342413	1800342413
1800139704	1800139704
1800226254	1800226254
1800232247	1800232247
1800102968	1800102968
1800205592	1800205592
1800269805	1800269805
1800179168	1800179168
1800041207	1800041207
1800024211	1800024211
1800146857	1800146857
1800147981	1800147981
1800021722	1800021722
1800148893	1800148893
1800041441	1800041441
1800040511	1800040511
1800105380	1800105380
1800104525	1800104525
1800112611	1800112611
1800039098	1800039098
1800139455	1800139455
1800107273	1800107273
1800366070	1800366070
1800137364	1800137364
1800106870	1800106870
1800048197	1800048197
1800048314	1800048314
1800049346	1800049346
1800116386	1800116386
1800046832	1800046832
1800410335	1800410335
1800108297	1800108297
1800108821	1800108821
1800047252	1800047252
1800230865	1800230865
1800218150	1800218150
1800221317	1800221317
1800218321	1800218321
1800209898	1800209898
1800022229	1800022229
1800125017	1800125017
1800139510	1800139510
1800229750	1800229750
1800201930	1800201930
1800019263	1800019263
1800209275	1800209275
1800240077	1800240077
1800232929	1800232929
1800229628	1800229628
1800205262	1800205262
1800223292	1800223292
1800213194	1800213194
1800150162	1800150162
1800208766	1800208766
1800201304	1800201304
1800222810	1800222810
1800225372	1800225372
1800201725	1800201725
1800020107	1800020107
1800109797	1800109797
1800110207	1800110207
1800110305	1800110305
1800354625	1800354625
1800051835	1800051835
1800110712	1800110712
1800147783	1800147783
1800350977	1800350977
1800143936	1800143936
1800113453	1800113453
1808405886	1808405886
1800056471	1800056471
1800125435	1800125435
1800023841	1800023841
1800112667	1800112667
1800089031	1800089031
1800054884	1800054884
1800059138	1800059138
1800140642	1800140642
1808705997	1808705997
1800140355	1800140355
1800029998	1800029998
1800024549	1800024549
1800211875	1800211875
1800263094	1800263094
1800084851	1800084851
1800126771	1800126771
1800111379	1800111379
1800244159	1800244159
1800342002	1800342002
1800227191	1800227191
1800217739	1800217739
1800219674	1800219674
1800210648	1800210648
1800182761	1800182761
1800209234	1800209234
1800227659	1800227659
1800350099	1800350099
1800360994	1800360994
1800217318	1800217318
1800266824	1800266824
1800155580	1800155580
1800157278	1800157278
1800021161	1800021161
1800045243	1800045243
1800133033	1800133033
1800258485	1800258485
1800205053	1800205053
1800222820	1800222820
1800341948	1800341948
1800142010	1800142010
1800141720	1800141720
1800360585	1800360585
1800203499	1800203499
1800202667	1800202667
1800228538	1800228538
1800211562	1800211562
1800233539	1800233539
1800241413	1800241413
1803242276	1803242276
1800222298	1800222298
1800213866	1800213866
1800035973	1800035973
1802838070	1802838070
1800141715	1800141715
1800034070	1800034070
1800227783	1800227783
1800221493	1800221493
1800221033	1800221033
1800018578	1800018578
1800216552	1800216552
1800341930	1800341930
1800202681	1800202681
1800202278	1800202278
1800294975	1800294975
1800235679	1800235679
1800150158	1800150158
1800361154	1800361154
1800204315	1800204315
1800233330	1800233330
1800225897	1800225897
1800144026	1800144026
1800212880	1800212880
1800215641	1800215641
1800211470	1800211470
1800218278	1800218278
1800299806	1800299806
1800262502	1800262502
1800210889	1800210889
1800211859	1800211859
1800235440	1800235440
1800217234	1800217234
1800226270	1800226270
1800209240	1800209240
1800212909	1800212909
1800234160	1800234160
1800228585	1800228585
1800218357	1800218357
1800235629	1800235629
1800351806	1800351806
1800355374	1800355374
1800226298	1800226298
1800221731	1800221731
1800223023	1800223023
1800143783	1800143783
1800340585	1800340585
1800219588	1800219588
1800204996	1800204996
1800238126	1800238126
1800266845	1800266845
1800229308	1800229308
1800086430	1800086430
1800027973	1800027973
1800245783	1800245783
1800025366	1800025366
1800147492	1800147492
1800258483	1800258483
1800209568	1800209568
1800225374	1800225374
1800020903	1800020903
1800245758	1800245758
1800244741	1800244741
1800066430	1800066430
1800070251	1800070251
1800201234	1800201234
1800229850	1800229850
1800018701	1800018701
1800098193	1800098193
1802821120	1802821120
1800148466	1800148466
1800196828	1800196828
1800244151	1800244151
1800208166	1800208166
1800217347	1800217347
1800228118	1800228118
1800229631	1800229631
1800216539	1800216539
1800075207	1800075207
1800238557	1800238557
1800019187	1800019187
1800021301	1800021301
1800220945	1800220945
1807859421	1807859421
1800244080	1800244080
1800218172	1800218172
1800155161	1800155161
1800144533	1800144533
1800340828	1800340828
1800244943	1800244943
1800075897	1800075897
1800135360	1800135360
1800279734	1800279734
1800024262	1800024262
1800204010	1800204010
1808467637	1808467637
1800025460	1800025460
1800279502	1800279502
1800027544	1800027544
1800294804	1800294804
1800029900	1800029900
1800307876	1800307876
1800018620	1800018620
1800384673	1800384673
1800078490	1800078490
1800025557	1800025557
1800354115	1800354115
1800141261	1800141261
1800021339	1800021339
1800227905	1800227905
1800139192	1800139192
1800209247	1800209247
1800228066	1800228066
1800275327	1800275327
1800215431	1800215431
1800231314	1800231314
1800283854	1800283854
1800283275	1800283275
1800021403	1800021403
1800019654	1800019654
1800128730	1800128730
1800026046	1800026046
1802834822	1802834822
1800350374	1800350374
1800085481	1800085481
1802833879	1802833879
1800359669	1800359669
1800352357	1800352357
1800220310	1800220310
1800235947	1800235947
1800149312	1800149312
1800239502	1800239502
1800021671	1800021671
1800281903	1800281903
1800237465	1800237465
1800209307	1800209307
1808435464	1808435464
1800210644	1800210644
1800244536	1800244536
1800220960	1800220960
1800041153	1800041153
1800235461	1800235461
1800230306	1800230306
1800142693	1800142693
1800221499	1800221499
1800299344	1800299344
1800270756	1800270756
1800018755	1800018755
1800025496	1800025496
1802957653	1802957653
1808512961	1808512961
1800019333	1800019333
1800043813	1800043813
1800021892	1800021892
1800024650	1800024650
1800024744	1800024744
1800026106	1800026106
1800289038	1800289038
1800288820	1800288820
1800335786	1800335786
1800291767	1800291767
1800344656	1800344656
1800021967	1800021967
1800104173	1800104173
1802834401	1802834401
1800024709	1800024709
1800290533	1800290533
1800021738	1800021738
1800024473	1800024473
1800293401	1800293401
1808628424	1808628424
1800341315	1800341315
1800270665	1800270665
1800025486	1800025486
1800314354	1800314354
1800272228	1800272228
1800299230	1800299230
1800360582	1800360582
1800078542	1800078542
1800272771	1800272771
1800021847	1800021847
1800019983	1800019983
1800048758	1800048758
1800079223	1800079223
1800021799	1800021799
1800024497	1800024497
1800353972	1800353972
1800024366	1800024366
1800294557	1800294557
1800293583	1800293583
1800352344	1800352344
1800021566	1800021566
1800024398	1800024398
1800024386	1800024386
1800021618	1800021618
1800021623	1800021623
1800307463	1800307463
1800021630	1800021630
1800022751	1800022751
1800222974	1800222974
1800048268	1800048268
1800245697	1800245697
1800087802	1800087802
1800019172	1800019172
1800241421	1800241421
1800346141	1800346141
1800269171	1800269171
1800232991	1800232991
1800279640	1800279640
1800212861	1800212861
1800201477	1800201477
1800413679	1800413679
1803454541	1803454541
1800239627	1800239627
1800024644	1800024644
1800353483	1800353483
1800303409	1800303409
1800279802	1800279802
1800219667	1800219667
1800022106	1800022106
1800024856	1800024856
1800019004	1800019004
1800047330	1800047330
1800047458	1800047458
1800032049	1800032049
1800024844	1800024844
1800225427	1800225427
1800209338	1800209338
1800217371	1800217371
1800052437	1800052437
1800206599	1800206599
1800218329	1800218329
1800023548	1800023548
1800024999	1800024999
1800321696	1800321696
1800026141	1800026141
1800300486	1800300486
1800116304	1800116304
1800019444	1800019444
1800100810	1800100810
1800119355	1800119355
1802835148	1802835148
1800275025	1800275025
1802485549	1802485549
1800290587	1800290587
1800019532	1800019532
1800305080	1800305080
1800144509	1800144509
1800021750	1800021750
1800024938	1800024938
1800024554	1800024554
1800290217	1800290217
1800284199	1800284199
1800293765	1800293765
1800018857	1800018857
1800024769	1800024769
1800146087	1800146087
1800019357	1800019357
1800019714	1800019714
1800350469	1800350469
1802834287	1802834287
1800210877	1800210877
1800214439	1800214439
1800293476	1800293476
1800225384	1800225384
1800025595	1800025595
1800289741	1800289741
1800307080	1800307080
1800272204	1800272204
1800276934	1800276934
1800253610	1800253610
1800022773	1800022773
1800290463	1800290463
1800220730	1800220730
1800022369	1800022369
1800317443	1800317443
